"","OBJECTID","post_4","Shape_Leng","Shape_Area","arsenal","astonvilla","chelsea","everton","fulham","liverpool","manchestercity","manchesterunited","newcastleunited","norwichcity","queensparkrangers","random","reading","southampton","stokecity","sunderland","swanseacity","tottenhamhotspur","westbromwichalbion","westhamunited","wiganathletic","arsenal_lq","arsenal_norm","astonvilla_lq","astonvilla_norm","chelsea_lq","chelsea_norm","everton_lq","everton_norm","fulham_lq","fulham_norm","liverpool_lq","liverpool_norm","manchestercity_lq","manchestercity_norm","manchesterunited_lq","manchesterunited_norm","newcastleunited_lq","newcastleunited_norm","norwichcity_lq","norwichcity_norm","queensparkrangers_lq","queensparkrangers_norm","random_lq","random_norm","reading_lq","reading_norm","southampton_lq","southampton_norm","stokecity_lq","stokecity_norm","sunderland_lq","sunderland_norm","swanseacity_lq","swanseacity_norm","tottenhamhotspur_lq","tottenhamhotspur_norm","westbromwichalbion_lq","westbromwichalbion_norm","westhamunited_lq","westhamunited_norm","wiganathletic_lq","wiganathletic_norm"
"808",809,"EH43",0.261531267688,0.0044616332875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809",810,"EH44",0.789103359021,0.0204455773065,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.6677424834381,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"810",811,"EH45",0.907953314685,0.0400226294605,0,0,0,1,0,0,1,1,0,0,0,7,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1.05995139076425,0.000357142857142857,0,0,0,0,1.03523189472077,0.000357142857142857,1.1834671660266,0.000357142857142857,0,0,0,0,0,0,1,0.0025,0,0,0,0,9.21589223924864,0.000357142857142857,0,0,0,0,0,0,0,0,4.1566802296416,0.00107142857142857,0,0
"811",812,"EH46",0.785611855773,0.024563829355,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14213508109309,0.00125,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"812",813,"EH47",0.581068152934,0.0082098146435,0,0,1,5,0,1,8,0,1,0,0,40,0,0,0,0,0,2,1,3,0,0,0,0,0,0.371463438932058,0.0000625,0.927457466918715,0.0003125,0,0,0.200255102040816,0.0000625,1.44932465260908,0.0005,0,0,0.625209590878605,0.0000625,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0.511558512827548,0.000125,0.509670585019136,0.0000625,0.727419040187281,0.0001875,0,0
"813",814,"EH48",0.611446577038,0.011131000706,4,4,3,6,0,2,9,1,1,0,4,83,0,0,0,0,0,4,2,2,0,0.610493613659667,0.000120481927710843,1.27990594858065,0.000120481927710843,0.537055574359602,0.0000903614457831325,0.536360944724076,0.000180722891566265,0,0,0.193016965822474,0.0000602409638554217,0.785778426113354,0.000271084337349398,0.0998104838817612,0.0000301204819277108,0.301305826929448,0.0000301204819277108,0,0,0.81607082280074,0.000120481927710843,1,0.0025,0,0,0,0,0,0,0,0,0,0,0.493068446098842,0.000120481927710843,0.49124875664495,0.0000602409638554217,0.233708928574227,0.0000602409638554217,0,0
"814",815,"EH49",0.499209744011,0.00960144914,2,0,1,3,0,1,4,3,2,0,1,14,0,0,0,0,1,1,1,0,1,1.80967749763401,0.000357142857142857,0,0,1.06132411123445,0.000178571428571429,1.58992708614637,0.000535714285714286,0,0,0.572157434402332,0.000178571428571429,2.07046378944154,0.000714285714285714,1.7752007490399,0.000535714285714286,3.57262623359203,0.000357142857142857,0,0,1.20953354093681,0.000178571428571429,1,0.0025,0,0,0,0,0,0,0,0,6.89998149518875,0.000178571428571429,0.730797875467926,0.000178571428571429,1.45620167148325,0.000178571428571429,0,0,8.36230096434178,0.000178571428571429
"815",816,"EH5",0.21110882981,0.000674685525,0,0,0,2,0,1,3,1,0,0,1,25,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.593572778827977,0.0002,0,0,0.320408163265306,0.0001,0.869594791565446,0.0003,0.331370806487447,0.0001,0,0,0,0,0.677338782924614,0.0001,1,0.0025,0,0,0,0,0,0,0,0,0,0,0.409246810262039,0.0001,0,0,0.387956821433216,0.0001,0,0
"816",817,"EH51",0.343813367756,0.0021276118695,1,0,0,0,0,1,2,2,2,0,0,21,0,0,0,0,0,2,0,1,0,0.603225832544671,0.000119047619047619,0,0,0,0,0,0,0,0,0.381438289601555,0.000119047619047619,0.690154596480512,0.000238095238095238,0.788978110684398,0.000238095238095238,2.38175082239469,0.000238095238095238,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0.974397167290568,0.000238095238095238,0,0,0.461853358849067,0.000119047619047619,0,0
"817",818,"EH52",0.499465505827,0.007603251244,0,0,0,2,0,0,3,4,0,0,0,22,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.674514521395429,0.000227272727272727,0,0,0,0,0.988175899506188,0.000340909090909091,1.50623093857931,0.000454545454545455,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0.465053193479589,0.000113636363636364,0.926673790943884,0.000113636363636364,0.440860024355928,0.000113636363636364,0,0
"818",819,"EH53",0.331248686144,0.0026338440055,2,1,0,3,0,2,1,1,0,0,0,17,0,0,0,0,0,1,1,0,0,1.49032264511036,0.000294117647058824,1.5622381431205,0.000147058823529412,0,0,1.30935171800289,0.000441176470588235,0,0,0.942376950780312,0.000294117647058824,0.426271956649728,0.000147058823529412,0.487310009540364,0.000147058823529412,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0.601833544502998,0.000147058823529412,1.19922490592738,0.000147058823529412,0,0,0,0
"819",820,"EH54",0.416535194572,0.005188202495,1,1,0,5,0,4,8,5,1,0,1,97,0,2,0,1,0,3,1,5,0,0.130595283334413,0.0000257731958762887,0.273794313742767,0.0000257731958762887,0,0,0.382456687389161,0.000128865979381443,0,0,0.330317694087944,0.000103092783505155,0.597659650560444,0.000206185567010309,0.427024235164236,0.000128865979381443,0.257818387991177,0.0000257731958762887,0,0,0.17457185126923,0.0000257731958762887,1,0.0025,0,0,1.42902310964627,0.0000515463917525773,0,0,0.585540314538988,0.0000257731958762887,0,0,0.316427946078896,0.000077319587628866,0.210173437121293,0.0000257731958762887,0.499944357517031,0.000128865979381443,0,0
"820",821,"EH55",0.642539030789,0.0180141221,0,0,0,2,0,2,3,0,0,0,0,11,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1.34902904279086,0.000454545454545455,0,0,1.45640074211503,0.000454545454545455,1.97635179901238,0.000681818181818182,0,0,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,1.86021277391836,0.000454545454545455,0,0,0.881720048711855,0.000227272727272727,0,0
"821",822,"EH6",0.264517334485,0.000970108036,1,0,2,3,0,3,6,3,0,1,1,39,0,0,0,0,0,2,0,1,0,0.324813909831746,0.0000641025641025641,0,0,0.761976284988837,0.000128205128205128,0.570743056565363,0.000192307692307692,0,0,0.616169544740973,0.000192307692307692,1.1148651173916,0.000384615384615385,0.637251550937399,0.000192307692307692,0,0,1.35808202214452,0.0000641025641025641,0.434191527515778,0.0000641025641025641,1,0.0025,0,0,0,0,0,0,0,0,0,0,0.524675397771844,0.000128205128205128,0,0,0.248690270149498,0.0000641025641025641,0,0
"822",823,"EH7",0.236415573081,0.000693720849999,4,1,0,2,1,5,8,1,1,0,1,38,0,0,0,0,0,1,1,2,0,1.33344657720401,0.000263157894736842,0.698896011396012,0.0000657894736842105,0,0,0.390508407123669,0.000131578947368421,2.48103666245259,0.0000657894736842105,1.05397422126745,0.000328947368421053,1.52560489748324,0.000526315789473684,0.218007109531215,0.0000657894736842105,0.658115358819584,0.0000657894736842105,0,0,0.445617620345141,0.0000657894736842105,1,0.0025,0,0,0,0,0,0,0,0,0,0,0.269241322540815,0.0000657894736842105,0.536495352651722,0.0000657894736842105,0.510469501885811,0.000131578947368421,0,0
"823",824,"EH8",0.18954137981,0.00065398854,4,0,2,3,0,4,2,3,2,1,0,29,0,0,0,0,1,2,1,2,0,1.7472748253018,0.000344827586206897,0,0,1.02472672808844,0.000172413793103448,0.767551007105143,0.000258620689655172,0,0,1.10485573539761,0.000344827586206897,0.499767121589337,0.000172413793103448,0.856993465053743,0.000258620689655172,1.72471611276857,0.000172413793103448,1.8263861677116,0.0000862068965517241,0,0,1,0.0025,0,0,0,0,0,0,0,0,3.33102554940147,0.0000862068965517241,0.705597948727653,0.000172413793103448,0.702993910371222,0.0000862068965517241,0.66889107143658,0.000172413793103448,0,0
"824",825,"EH9",0.14089186119,0.0005522627455,0,0,1,1,0,1,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874031621016607,0.000147058823529412,0.43645057266763,0.000147058823529412,0,0,0.471188475390156,0.000147058823529412,0,0,0.487310009540364,0.000147058823529412,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"825",826,"EN1",0.197309946145,0.0010270735285,6,0,3,9,0,3,3,3,1,0,1,47,0,0,0,0,0,18,3,2,0,1.61715861490699,0.000319148936170213,0,0,0.948417290890361,0.000159574468085106,1.42078590676909,0.000478723404255319,0,0,0.511289622231871,0.000159574468085106,0.46255042104545,0.000159574468085106,0.528783201841671,0.000159574468085106,0.532093268832855,0.0000531914893617021,0,0,0.360286586662029,0.0000531914893617021,1,0.0025,0,0,0,0,0,0,0,0,0,0,3.91832052378548,0.000957446808510638,1.30128660004886,0.000159574468085106,0.412720022801294,0.000106382978723404,0,0
"826",827,"EN10",0.267180876206,0.0022323938105,3,1,1,0,0,2,0,1,0,0,1,15,0,0,0,0,0,10,0,0,0,2.53354849668762,0.0005,1.77053656220323,0.000166666666666667,0.990569170485488,0.000166666666666667,0,0,0,0,1.06802721088435,0.000333333333333333,0,0,0.552284677479079,0.000166666666666667,0,0,0,0,1.12889797154102,0.000166666666666667,1,0.0025,0,0,0,0,0,0,0,0,0,0,6.82078017103398,0.00166666666666667,0,0,0,0,0,0
"827",828,"EN11",0.236450485183,0.0016549466675,4,2,3,1,0,1,2,0,0,1,1,22,0,0,0,0,0,16,1,1,0,2.30322590607965,0.000454545454545455,2.41436803936804,0.000227272727272727,2.02616421235668,0.000340909090909091,0.337257260697714,0.000113636363636364,0,0,0.364100185528757,0.000113636363636364,0.658783933004125,0.000227272727272727,0,0,0,0,2.4075090392562,0.000113636363636364,0.769703162414334,0.000113636363636364,1,0.0025,0,0,0,0,0,0,0,0,0,0,7.44085109567343,0.00181818181818182,0.926673790943884,0.000113636363636364,0.440860024355928,0.000113636363636364,0,0
"828",829,"EN2",0.316666535181,0.002809441831,10,2,5,4,1,4,7,4,1,1,3,50,0,0,1,1,1,28,1,10,0,2.53354849668762,0.0005,1.06232193732194,0.0001,1.48585375572823,0.00025,0.593572778827977,0.0002,1.88558786346397,0.00005,0.640816326530612,0.0002,1.01452725682635,0.00035,0.662741612974894,0.0002,0.500167672702884,0.00005,1.05930397727273,0.00005,1.01600817438692,0.00015,1,0.0025,0,0,0,0,1.29022491349481,0.00005,1.13594821020564,0.00005,1.93199481865285,0.00005,5.72945534366854,0.0014,0.407736468015309,0.00005,1.93978410716608,0.0005,0,0
"829",830,"EN3",0.179560691996,0.0015463579265,7,0,1,4,0,5,2,3,0,1,0,43,0,1,1,0,0,19,1,1,0,2.06219063683876,0.000406976744186047,0,0,0.345547385053077,0.0000581395348837209,0.690200905613927,0.000232558139534884,0,0,0.931419079259611,0.000290697674418605,0.337052244792808,0.000116279069767442,0.57797233689671,0.000174418604651163,0,0,1.23174881078224,0.0000581395348837209,0,0,1,0.0025,0,0,1.61180513529869,0.0000581395348837209,1.50026152731955,0.0000581395348837209,0,0,0,0,4.52074964824345,0.0011046511627907,0.474112172110824,0.0000581395348837209,0.22555629153094,0.0000581395348837209,0,0
"830",831,"EN4",0.262711651511,0.001865899234,6,0,2,8,1,2,1,3,0,0,1,22,0,0,0,1,1,9,0,6,2,3.45483885911948,0.000681818181818182,0,0,1.35077614157112,0.000227272727272727,2.69805808558172,0.000909090909090909,4.28542696241811,0.000113636363636364,0.728200371057514,0.000227272727272727,0.329391966502063,0.000113636363636364,1.12967320393448,0.000340909090909091,0,0,0,0,0.769703162414334,0.000113636363636364,1,0.0025,0,0,0,0,0,0,2.58170047774008,0.000113636363636364,4.39089731512011,0.000113636363636364,4.18547874131631,0.00102272727272727,0,0,2.64516014613557,0.000681818181818182,10.6429285000714,0.000227272727272727
"831",832,"EN5",0.32148065888,0.0029851439445,9,1,1,3,1,3,4,3,1,0,3,35,0,0,1,0,0,10,1,7,0,3.25741949574122,0.000642857142857143,0.758801383801384,0.0000714285714285714,0.424529644493781,0.0000714285714285714,0.635970834458547,0.000214285714285714,2.69369694780567,0.0000714285714285714,0.686588921282799,0.000214285714285714,0.828185515776615,0.000285714285714286,0.710080299615958,0.000214285714285714,0.714525246718406,0.0000714285714285714,0,0,1.45144024912417,0.000214285714285714,1,0.0025,0,0,0,0,1.84317844784973,0.0000714285714285714,0,0,0,0,2.92319150187171,0.000714285714285714,0.582480668593298,0.0000714285714285714,1.93978410716608,0.0005,0,0
"832",833,"EN6",0.44342194778,0.0049787748425,8,0,3,3,0,2,5,5,1,1,2,36,0,0,0,0,0,14,2,2,0,2.81505388520846,0.000555555555555556,0,0,1.23821146310686,0.000208333333333333,0.61830497794581,0.000208333333333333,0,0,0.445011337868481,0.000138888888888889,1.00647545320075,0.000347222222222222,1.15059307808141,0.000347222222222222,0.69467732319845,0.0000694444444444444,1.4712555239899,0.0000694444444444444,0.940748309617519,0.000138888888888889,1,0.0025,0,0,0,0,0,0,0,0,0,0,3.97878843310315,0.000972222222222222,1.13260130004252,0.000138888888888889,0.538828918657245,0.000138888888888889,0,0
"833",834,"EN7",0.252871218119,0.002588519744,3,0,3,6,0,3,1,1,0,0,1,33,0,0,0,0,0,11,1,6,0,1.15161295303983,0.000227272727272727,0,0,1.35077614157112,0.000227272727272727,1.34902904279086,0.000454545454545455,0,0,0.728200371057514,0.000227272727272727,0.219594644334708,0.0000757575757575758,0.251038489763218,0.0000757575757575758,0,0,0,0,0.513135441609556,0.0000757575757575758,1,0.0025,0,0,0,0,0,0,0,0,0,0,3.41039008551699,0.000833333333333333,0.617782527295923,0.0000757575757575758,1.76344009742371,0.000454545454545455,0,0
"834",835,"EN8",0.209350863977,0.0014879634205,12,0,5,5,0,2,7,4,2,0,4,48,0,0,0,0,0,14,2,8,0,3.16693562085952,0.000625,0,0,1.54776432888358,0.000260416666666667,0.772881222432262,0.000260416666666667,0,0,0.333758503401361,0.000104166666666667,1.05679922586078,0.000364583333333333,0.690355846848848,0.000208333333333333,1.04201598479767,0.000104166666666667,0,0,1.41112246442628,0.000208333333333333,1,0.0025,0,0,0,0,0,0,0,0,0,0,2.98409132482737,0.000729166666666667,0.849450975031893,0.000104166666666667,1.61648675597173,0.000416666666666667,0,0
"835",836,"EN9",0.360990830231,0.00551439731701,6,0,0,1,0,1,4,1,0,0,0,21,0,0,0,0,0,18,1,7,0,3.61935499526802,0.000714285714285714,0,0,0,0,0.353317130254748,0.000119047619047619,0,0,0.381438289601555,0.000119047619047619,1.38030919296102,0.000476190476190476,0.394489055342199,0.000119047619047619,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,8.76957450561511,0.00214285714285714,0.970801114322164,0.000119047619047619,3.23297351194347,0.000833333333333333,0,0
"836",837,"EX1",0.265860782591,0.001041423707,0,0,1,2,0,5,2,4,0,0,1,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0.928658597330145,0.00015625,0.927457466918715,0.0003125,0,0,2.5031887755102,0.00078125,0.905827907880672,0.0003125,2.07106754054655,0.000625,0,0,0,0,1.05834184831971,0.00015625,1,0.0025,11.9205562659847,0.00015625,0,0,0,0,0,0,0,0,0,0,1.27417646254784,0.00015625,0,0,0,0
"837",838,"EX10",0.583138422815,0.009464957894,0,0,1,0,0,3,1,0,0,0,0,13,0,0,0,0,0,3,0,3,0,0,0,0,0,1.14296442748326,0.000192307692307692,0,0,0,0,1.84850863422292,0.000576923076923077,0.557432558695798,0.000192307692307692,0,0,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,2.3610392899733,0.000576923076923077,0,0,2.23821243134548,0.000576923076923077,0,0
"838",839,"EX11",0.411591970785,0.0054121957085,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28427016218618,0.0025,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"839",840,"EX12",0.496445866589,0.0041619949145,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1680639391907,0.000416666666666667,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"840",841,"EX13",0.730756770601,0.015972060958,1,0,0,1,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,2.11129041390635,0.000416666666666667,0,0,0,0,1.23660995589162,0.000416666666666667,0,0,5.34013605442177,0.00166666666666667,0,0,0,0,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61648675597173,0.000416666666666667,0,0
"841",842,"EX14",0.932254474869,0.0267827199955,1,0,0,0,0,0,1,1,0,0,0,13,0,0,0,0,0,0,1,1,0,0.974441729495237,0.000192307692307692,0,0,0,0,0,0,0,0,0,0,0.557432558695798,0.000192307692307692,0.637251550937398,0.000192307692307692,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,1.56821718467426,0.000192307692307692,0.746070810448493,0.000192307692307692,0,0
"842",843,"EX15",1.07385379487,0.023438119662,0,0,1,2,1,0,1,2,0,0,3,9,0,1,0,0,0,3,0,1,0,0,0,0,0,1.65094861747581,0.000277777777777778,1.64881327452216,0.000555555555555556,10.4754881303554,0.000277777777777778,0,0,0.805180362560598,0.000277777777777778,1.84094892493026,0.000555555555555556,0,0,0,0,5.64448985770512,0.000833333333333333,1,0.0025,0,0,7.70084675753821,0.000277777777777778,0,0,0,0,0,0,3.41039008551699,0.000833333333333333,0,0,1.07765783731449,0.000277777777777778,0,0
"843",844,"EX16",1.45118387,0.047000004209,2,0,1,1,0,2,3,1,0,0,1,20,0,0,0,0,0,1,0,1,0,1.26677424834381,0.00025,0,0,0.742926877864116,0.000125,0.370982986767486,0.000125,0,0,0.801020408163265,0.00025,1.08699348945681,0.000375,0.414213508109309,0.000125,0,0,0,0,0.846673478655767,0.000125,1,0.0025,0,0,0,0,0,0,0,0,0,0,0.511558512827548,0.000125,0,0,0.48494602679152,0.000125,0,0
"844",845,"EX17",1.21220684315,0.039734352397,1,0,0,1,0,2,4,2,1,0,0,9,0,0,0,0,0,1,1,0,0,1.40752694260423,0.000277777777777778,0,0,0,0,0.82440663726108,0.000277777777777778,0,0,1.78004535147392,0.000555555555555556,3.22072145024239,0.00111111111111111,1.84094892493026,0.000555555555555556,2.7787092927938,0.000277777777777778,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,1.13679669517233,0.000277777777777778,2.26520260008505,0.000277777777777778,0,0,0,0
"845",846,"EX18",0.750549736309,0.015071116603,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"846",847,"EX19",0.734650461074,0.0133624546035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847",848,"EX2",0.453576537775,0.004720330242,2,3,2,4,0,5,6,6,3,0,0,51,0,0,0,0,1,6,1,2,0,0.496774215036788,0.0000980392156862745,1.5622381431205,0.000147058823529412,0.582687747344405,0.0000980392156862745,0.581934096890174,0.000196078431372549,0,0,0.78531412565026,0.000245098039215686,0.852543913299456,0.000294117647058824,0.974620019080727,0.000294117647058824,1.4710813903026,0.000147058823529412,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,1.89411256730672,0.0000490196078431373,1.203667089006,0.000294117647058824,0.399741635309126,0.0000490196078431373,0.380349824934526,0.0000980392156862745,0,0
"848",849,"EX20",1.72691946329,0.062601671185,1,0,0,1,0,2,3,1,0,1,1,17,0,0,0,0,0,0,0,0,0,0.745161322555181,0.000147058823529412,0,0,0,0,0.43645057266763,0.000147058823529412,0,0,0.942376950780312,0.000294117647058824,1.27881586994918,0.000441176470588235,0.487310009540364,0.000147058823529412,0,0,3.11559993315508,0.000147058823529412,0.996086445477374,0.000147058823529412,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"849",850,"EX21",0.987938753378,0.0230105358765,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0025,190.728900255754,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"850",851,"EX22",1.21949790754,0.042426809302,0,1,0,0,0,0,1,2,0,1,2,7,0,0,0,0,0,1,1,3,0,0,0,3.79400691900692,0.000357142857142857,0,0,0,0,0,0,0,0,1.03523189472077,0.000357142857142857,2.36693433205319,0.000714285714285714,0,0,7.56645698051948,0.000357142857142857,4.83813416374724,0.000714285714285714,1,0.0025,0,0,0,0,0,0,0,0,0,0,1.46159575093585,0.000357142857142857,2.91240334296649,0.000357142857142857,4.1566802296416,0.00107142857142857,0,0
"851",852,"EX23",1.00376135299,0.0224592386955,1,0,0,2,0,0,0,2,0,0,2,18,0,0,0,0,0,2,1,1,0,0.703763471302116,0.000138888888888889,0,0,0,0,0.82440663726108,0.000277777777777778,0,0,0,0,0,0,0.920474462465131,0.000277777777777778,0,0,0,0,1.88149661923504,0.000277777777777778,1,0.0025,0,0,0,0,0,0,0,0,0,0,1.13679669517233,0.000277777777777778,1.13260130004252,0.000138888888888889,0.538828918657245,0.000138888888888889,0,0
"852",853,"EX24",0.433481058516,0.0065400903755,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"853",854,"EX3",0.24549984759,0.001246833138,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"854",855,"EX31",1.58735164224,0.0318842857535,3,0,0,3,0,5,6,2,0,0,3,16,1,1,0,0,0,4,0,1,0,2.37520171564464,0.00046875,0,0,0,0,1.39118620037807,0.00046875,0,0,2.5031887755102,0.00078125,2.71748372364202,0.0009375,1.03553377027327,0.0003125,0,0,0,0,3.17502554495913,0.00046875,1,0.0025,11.9205562659847,0.00015625,4.33172630111524,0.00015625,0,0,0,0,0,0,2.55779256413774,0.000625,0,0,0.6061825334894,0.00015625,0,0
"855",856,"EX32",0.887401330865,0.0175335501265,1,1,1,4,0,3,2,4,0,0,2,24,0,0,0,0,0,3,1,5,0,0.527822603476587,0.000104166666666667,1.10658535137702,0.000104166666666667,0.61910573155343,0.000104166666666667,1.23660995589162,0.000416666666666667,0,0,1.00127551020408,0.0003125,0.603885271920448,0.000208333333333333,1.3807116936977,0.000416666666666667,0,0,0,0,1.41112246442628,0.000208333333333333,1,0.0025,0,0,0,0,0,0,0,0,0,0,1.27889628206887,0.0003125,0.849450975031893,0.000104166666666667,2.02060844496467,0.000520833333333333,0,0
"856",857,"EX33",0.47741445451,0.0075533728385,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4264643910662,0.000833333333333333,0,0,2.41554108768179,0.000833333333333333,0,0,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"857",858,"EX34",0.810459083535,0.0116716968545,1,0,1,1,0,4,1,0,0,0,0,12,0,0,0,0,0,2,1,2,0,1.05564520695317,0.000208333333333333,0,0,1.23821146310686,0.000208333333333333,0.61830497794581,0.000208333333333333,0,0,2.67006802721088,0.000833333333333333,0.603885271920448,0.000208333333333333,0,0,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,1.70519504275849,0.000416666666666667,1.69890195006379,0.000208333333333333,1.61648675597173,0.000416666666666667,0,0
"858",859,"EX35",0.519361878681,0.0096322041215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859",860,"EX36",0.930331207607,0.031737147033,1,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,3.16693562085952,0.000625,0,0,0,0,1.85491493383743,0.000625,0,0,0,0,1.81165581576134,0.000625,2.07106754054655,0.000625,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"860",861,"EX37",0.743538341224,0.016157924654,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,6.33387124171904,0.00125,0,0,0,0,3.70982986767486,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,10.1934117003827,0.00125,0,0,0,0
"861",862,"EX38",0.848965044914,0.0137804021225,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"862",863,"EX39",1.82139520368,0.033385434093,2,0,2,2,0,2,1,1,1,0,1,19,0,0,0,0,0,0,0,0,0,1.33344657720401,0.000263157894736842,0,0,1.56405658497709,0.000263157894736842,0.781016814247339,0.000263157894736842,0,0,0.843179377013964,0.000263157894736842,0.381401224370809,0.000131578947368421,0.436014219062431,0.000131578947368421,1.31623071763917,0.000131578947368421,0,0,0.891235240690282,0.000131578947368421,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
